CustomerID,CustomerName,Age,AgeCategory,Gender,Country,Rating,PurchaseValue,EngagementScore
C1142,Tracy Fernandez,57,Senior,Male,France,3.3,327.87,45.3
C1143,Jeanne King,19,Young,Male,India,2.7,179.87,100.0
C1144,Robin Hodge MD,37,Adult,Male,France,5.0,544.28,60.5
C1145,Allison Kramer,18,Young,Female,UK,4.7,488.04,30.3
C1146,Benjamin Copeland,54,Senior,Male,Pakistan,3.3,251.43,91.9
C1147,Craig Juarez,26,Young,Male,USA,4.0,296.39,76.0
C1148,Randy Adams,34,Adult,Female,Germany,4.1,413.12,51.2
C1149,Christopher Henry,26,Young,Male,USA,4.6,232.34,48.2
C1150,Matthew Orr,28,Young,Female,USA,3.2,171.21,77.1
C1151,Joe Gilbert,32,Adult,Female,USA,4.6,354.88,60.6
C1152,Alicia Morales,41,Adult,Female,UK,3.4,259.41,30.3
C1153,Rebecca Lucas,55,Senior,Female,USA,2.9,271.96,97.2
C1154,Scott Kelly,52,Senior,Male,UK,4.3,149.89,57.2
C1155,Dominique Hughes,47,Adult,Female,Germany,4.7,43.88,91.9
C1156,Teresa Watson,48,Adult,Male,Germany,5.0,278.34,88.0
C1157,Kelly Wilkinson PhD,66,Senior,Male,UK,3.0,358.6,47.0
C1158,Meghan Harmon,22,Young,Female,India,4.3,222.9,83.6
C1159,Julie Lee,61,Senior,Male,USA,3.5,422.37,53.3
C1160,Tara Figueroa,67,Senior,Female,Germany,4.3,165.53,31.4
C1161,Ana Oliver,31,Adult,Female,USA,2.8,123.44,57.4
C1162,Hannah Ford,70,Senior,Female,USA,2.9,241.93,72.2
C1163,Jessica Robertson,28,Young,Female,France,3.3,240.09,56.7
C1164,Katherine Burton,26,Young,Male,France,3.9,342.4,59.5
C1165,Timothy Richardson,51,Senior,Male,Canada,3.4,157.0,85.6
C1166,Victoria Phillips,29,Young,Female,France,4.3,414.17,66.9
C1167,Jeffery Sheppard,52,Senior,Male,Australia,4.5,486.03,49.8
C1168,Christian Salas,52,Senior,Female,USA,4.2,245.3,77.6
C1169,Madison Reilly,18,Young,Female,USA,4.9,399.97,68.6
C1170,Suzanne Hamilton,57,Senior,Female,USA,4.1,123.22,19.6
C1171,Stephanie Callahan,39,Adult,Male,USA,2.9,379.03,72.7
C1172,Jimmy Hanson,46,Adult,Male,France,4.8,375.67,72.1
C1173,Erica Thomas,25,Young,Male,Pakistan,3.4,353.61,65.4
C1174,Gerald Cunningham,28,Young,Male,USA,4.4,248.13,81.1
C1175,Nathaniel Grant,58,Senior,Female,Canada,4.9,10.0,52.9
C1176,Chris Green,54,Senior,Male,India,4.1,172.99,71.1
C1177,Hunter Bell,31,Adult,Male,UK,2.8,174.89,36.8
C1178,Kevin Hayes,47,Adult,Male,USA,3.2,132.61,72.3
C1179,Amanda Brennan,52,Senior,Female,USA,4.7,264.67,100.0
C1180,Melissa Wilson,38,Adult,Female,USA,3.7,199.72,47.1
C1181,Philip Ryan,54,Senior,Male,USA,3.9,151.05,51.3
C1182,Omar Hahn,22,Young,Male,Germany,4.3,122.94,52.2
C1183,Mary Sutton,36,Adult,Male,UK,4.3,164.14,67.3
C1184,Jose Cooper,31,Adult,Male,UK,4.0,384.58,45.9
C1185,Theresa Hart,43,Adult,Female,Australia,3.7,170.68,72.6
C1186,Jacob Sullivan,21,Young,Female,Pakistan,3.6,188.21,80.2
C1187,John Smith,42,Adult,Male,Canada,4.4,195.2,74.6
C1188,Elizabeth Webster,62,Senior,Male,USA,4.2,290.68,33.2
C1189,Anthony Calderon,59,Senior,Female,UK,3.6,304.75,82.9
C1190,Brittany Howell,42,Adult,Male,France,4.6,10.0,81.9
C1191,Samuel Shaw,35,Adult,Female,USA,3.7,372.6,79.9
C1192,Lacey Robinson,57,Senior,Male,USA,3.2,422.36,71.7
C1193,Robert Williams,25,Young,Male,Pakistan,3.3,123.98,69.0
C1194,Curtis Oliver,56,Senior,Male,Pakistan,3.1,133.32,83.6
C1195,Michael Bernard,57,Senior,Male,Germany,3.6,195.97,99.6
C1196,Lisa Lowe,31,Adult,Female,Germany,4.7,159.28,47.8
C1197,James Owens,49,Adult,Male,Germany,3.2,276.87,84.4
C1198,Kevin Warner,68,Senior,Male,USA,3.9,16.42,63.4
C1199,Thomas Hernandez,55,Senior,Male,UK,3.3,115.85,62.7
C1200,Stephanie Williams,50,Senior,Male,USA,3.6,434.7,37.3
C1201,Joshua Arnold,40,Adult,Male,USA,2.7,138.61,59.9
C1202,Sean Burton,32,Adult,Male,Australia,3.6,399.21,47.0
C1203,Brandon Marshall,50,Senior,Female,France,3.7,292.64,56.7
C1204,Karen Moore,42,Adult,Male,Pakistan,4.2,32.89,45.2
C1205,Kathleen Sullivan,34,Adult,Male,UK,4.0,326.24,56.9
C1206,Kenneth Wilcox,50,Senior,Female,UK,3.0,235.88,57.7
C1207,Adam Johnson,64,Senior,Male,UK,4.6,195.34,66.7
C1208,Logan Hall,19,Young,Female,USA,3.9,279.39,35.9
C1209,Natalie Martin,31,Adult,Male,USA,3.9,306.96,39.0
C1210,Chad Livingston,70,Senior,Female,India,3.8,334.91,71.5
C1211,Steven Moore,57,Senior,Female,Pakistan,3.4,391.39,50.6
C1212,Brittney Liu,57,Senior,Female,France,4.0,298.98,84.3
C1213,Diane Duarte,68,Senior,Female,Germany,4.1,84.92,69.1
C1214,Amy Armstrong,56,Senior,Male,Canada,2.6,193.16,75.9
C1215,Brian Wallace,68,Senior,Female,USA,3.4,603.17,90.4
C1216,Daniel Henry,23,Young,Male,UK,3.6,336.94,59.4
C1217,Linda Smith,23,Young,Male,UK,4.0,534.31,54.7
C1218,Breanna Woods MD,20,Young,Male,India,4.6,417.45,80.7
C1219,Nathan Perez,24,Young,Female,Australia,3.3,279.02,74.2
C1220,Kelly Blevins,68,Senior,Male,UK,3.5,286.17,61.6
C1221,Sylvia King,25,Young,Female,Canada,3.4,245.61,90.0
C1222,Barbara Carroll,59,Senior,Female,India,3.2,41.46,61.2
C1223,Charles Taylor,69,Senior,Female,UK,3.6,252.17,65.6
C1224,Kristina Hughes,32,Adult,Female,UK,4.3,395.28,65.4
C1225,Melissa Huff,64,Senior,Male,Germany,3.1,178.04,48.2
C1226,Diana Ellis,46,Adult,Male,Australia,4.1,299.43,66.4
C1227,Jeremiah Wright,50,Senior,Male,USA,2.6,352.19,90.1
C1228,Robert Clark,69,Senior,Male,India,3.4,140.84,73.0
C1229,Katherine Benitez,47,Adult,Male,UK,3.6,195.84,65.6
C1230,Nicholas Myers,56,Senior,Male,Pakistan,5.0,127.85,62.1
C1231,Andrew Santiago,44,Adult,Male,Germany,3.6,151.34,71.0
C1232,Victoria Kim,53,Senior,Female,France,2.3,95.49,78.5
C1233,Ana Sharp,46,Adult,Female,India,2.4,141.95,76.0
C1234,Justin Cobb,55,Senior,Male,India,3.8,420.33,59.0
C1235,Timothy Sullivan,50,Senior,Female,India,4.2,140.14,70.8
C1236,Sean Velez,54,Senior,Male,USA,4.1,265.18,73.6
C1237,Jeffery Taylor,44,Adult,Male,Pakistan,3.9,189.66,46.9
C1238,Rachel Flores,50,Senior,Female,USA,4.6,391.46,68.0
C1239,Robin Allen,21,Young,Male,Germany,3.4,407.34,26.1
C1240,Michael Hall,39,Adult,Male,France,4.4,353.69,73.7
C1241,Robert Leblanc,19,Young,Female,Germany,2.7,286.74,76.9
C1242,Keith Rodriguez,27,Young,Female,Germany,3.2,222.27,78.5
C1243,William Ochoa,22,Young,Female,Australia,2.5,106.98,57.9
C1244,Jeremy Foster,27,Young,Female,USA,3.6,483.22,70.6
C1245,Jamie Evans,50,Senior,Female,Pakistan,3.8,158.84,90.6
C1246,Dr. Justin Andersen,55,Senior,Male,UK,3.9,329.64,90.4
C1247,Craig Ortiz,30,Adult,Male,USA,3.8,377.15,64.5
C1248,Matthew Soto,48,Adult,Male,USA,3.2,183.37,67.5
C1249,Tracy Walters,64,Senior,Male,Canada,3.7,374.56,85.0
C1250,Kelly Tyler,53,Senior,Female,Canada,2.8,341.71,38.0
C1251,Kelly Roy,62,Senior,Male,Canada,4.8,457.36,59.2
C1252,Joshua Baird,41,Adult,Female,Australia,3.6,193.68,89.0
C1253,Keith Ellis,69,Senior,Female,USA,3.5,95.7,82.6
C1254,Sarah Henson,32,Adult,Female,UK,4.9,189.34,71.6
C1255,Lori Santiago,46,Adult,Female,Pakistan,2.9,275.06,37.9
C1256,Michael Wallace,25,Young,Female,Germany,3.0,256.99,64.1
C1257,Alan Williams,22,Young,Male,Germany,3.0,202.79,54.4
C1258,Sonya West,46,Adult,Female,UK,3.8,20.9,71.0
C1259,Maxwell Hunter,64,Senior,Male,France,4.1,306.46,50.4
C1260,Jeff Townsend,21,Young,Female,France,4.3,486.68,46.5
C1261,Roger Smith,29,Young,Male,USA,5.0,305.71,27.8
C1262,Donna Frederick,62,Senior,Female,Germany,2.2,323.1,87.0
C1263,Justin Espinoza,19,Young,Female,France,4.2,318.69,57.8
C1264,Christina Rush,44,Adult,Male,France,3.4,297.65,67.8
C1265,Susan Jones,48,Adult,Male,USA,3.4,361.8,65.0
C1266,Kari Howard,68,Senior,Female,Pakistan,3.4,297.44,45.8
C1267,Pamela Powell,68,Senior,Male,USA,3.2,212.48,42.3
C1268,Allen Kidd,53,Senior,Female,UK,5.0,154.48,46.9
C1269,Shelia Gregory,53,Senior,Female,India,4.4,220.12,52.0
C1270,William Cruz,43,Adult,Male,France,3.8,287.7,71.6
C1271,Stacy Brown,60,Senior,Male,UK,4.7,212.07,50.7
C1272,William Cabrera,44,Adult,Male,Pakistan,2.7,287.72,96.4
C1273,Brandi King,22,Young,Female,France,2.9,302.7,83.5
C1274,Allison Carter,37,Adult,Male,India,2.3,349.98,79.6
C1275,Samantha Mills,28,Young,Male,Pakistan,3.3,403.94,62.8
C1276,Bethany Smith,27,Young,Male,France,3.9,259.36,92.3
C1277,Christopher Fuentes,57,Senior,Female,Germany,3.9,93.07,61.1
C1278,Angel Parker,55,Senior,Female,USA,3.9,208.59,64.4
C1279,Kimberly Marshall,23,Young,Female,UK,2.8,255.29,68.1
C1280,Jason Taylor,25,Young,Male,Germany,4.4,29.71,77.6
C1281,Mary Hernandez,40,Adult,Female,France,4.0,416.64,76.5
C1282,Shannon Esparza,64,Senior,Female,Germany,4.3,267.09,56.4
C1283,David Cunningham,43,Adult,Female,UK,2.5,295.76,55.4
C1284,Randall Ashley,63,Senior,Female,USA,4.0,413.86,76.5
C1285,Jacob Burns,60,Senior,Male,Germany,3.0,174.38,77.9
C1286,Noah Williams,29,Young,Male,UK,3.5,318.89,57.9
C1287,Evan White,43,Adult,Female,Pakistan,4.2,236.82,36.4
C1288,Ann Smith,30,Adult,Male,USA,3.9,227.91,61.3
C1289,Lee Mcgee,57,Senior,Female,France,3.2,157.34,76.2
C1290,Lisa Jensen,35,Adult,Female,Canada,3.8,449.87,97.5
C1291,Shawn Lynch,42,Adult,Male,USA,2.7,204.94,43.4
C1292,Carol Reed,50,Senior,Female,Germany,4.6,333.94,57.3
C1293,Jason Jones,64,Senior,Male,USA,3.7,25.0,58.0
C1294,Ruben Haynes,57,Senior,Male,Pakistan,4.6,391.6,89.4
C1295,Patrick Franco,60,Senior,Female,France,3.4,376.27,64.4
C1296,Eric Morris,29,Young,Female,Germany,3.4,261.69,48.7
C1297,Michael Williams,61,Senior,Male,France,3.3,222.77,75.1
C1298,David Hardy,53,Senior,Male,Canada,4.4,298.0,57.7
C1299,Daniel Henry,65,Senior,Female,USA,3.3,524.65,43.0
C1300,Eric Chavez,21,Young,Female,USA,4.3,38.41,48.9
C1301,Joseph Mooney,22,Young,Female,India,3.5,343.84,96.2
C1302,Brittany Taylor,54,Senior,Male,France,2.4,140.61,71.9
C1303,Christine Ward,25,Young,Male,Canada,3.4,247.61,66.9
C1304,Timothy Reyes,59,Senior,Male,France,3.0,220.25,60.5
C1305,Maria Peterson,66,Senior,Female,India,3.8,198.6,70.3
C1306,Vanessa Davis,45,Adult,Male,Germany,3.0,248.74,70.0
C1307,Luis Poole,48,Adult,Male,Pakistan,4.4,113.9,70.3
C1308,Denise Anderson,26,Young,Female,Canada,3.7,373.5,67.1
C1309,Amber Hernandez,68,Senior,Male,France,3.7,34.7,80.6
C1310,Deborah Rhodes,46,Adult,Female,USA,4.3,314.77,65.4
C1311,Erin Griffin MD,31,Adult,Female,UK,4.5,210.82,47.4
C1312,Lisa Murphy,57,Senior,Female,USA,3.8,109.49,54.0
C1313,Brandon Krueger,58,Senior,Male,UK,3.3,274.29,29.4
C1314,Tammy Hoffman,39,Adult,Male,UK,2.6,63.17,100.0
C1315,William Poole,28,Young,Female,France,3.3,254.77,80.5
C1316,Kathleen Flores,40,Adult,Female,France,3.4,79.25,50.1
C1317,Timothy Chan,18,Young,Female,Germany,3.9,305.35,59.9
C1318,Valerie Mendez,63,Senior,Male,France,3.6,139.08,53.5
C1319,Daniel Smith,54,Senior,Female,USA,4.3,195.88,92.8
C1320,Erika Collins,38,Adult,Female,USA,3.4,285.27,39.4
C1321,Christopher Alvarado,43,Adult,Female,USA,3.8,157.29,67.1
C1322,Isaac Wright,63,Senior,Female,Germany,4.6,243.04,63.0
C1323,Gary Yoder,53,Senior,Female,USA,4.0,68.34,79.9
C1324,Vincent Bean,40,Adult,Female,UK,3.8,325.71,63.1
C1325,Jeffrey Coleman,18,Young,Male,Germany,3.4,461.79,33.4
C1326,Gabriel Hubbard,68,Senior,Male,India,3.4,585.07,60.5
C1327,Sherry Wu,57,Senior,Male,USA,3.2,260.94,47.5
C1328,Stanley Stein,32,Adult,Male,Pakistan,3.4,344.58,66.4
C1329,Robin King,38,Adult,Male,Pakistan,4.3,36.32,90.8
C1330,Ryan Norton,64,Senior,Male,India,3.6,430.33,33.7
C1331,Shannon Carrillo,26,Young,Male,Canada,2.9,343.15,50.6
C1332,Joseph Ward,70,Senior,Male,USA,5.0,191.93,55.1
C1333,Louis Patton,26,Young,Female,USA,4.0,398.46,58.1
C1334,Kenneth Pena,27,Young,Female,Canada,2.8,219.46,78.3
C1335,Kelsey Owens,69,Senior,Male,Germany,3.5,195.04,61.9
C1336,Sarah Gaines,70,Senior,Female,France,3.9,307.04,72.5
C1337,Kenneth Dorsey,43,Adult,Female,Pakistan,5.0,122.4,53.7
C1338,Phillip Mckee,58,Senior,Male,Pakistan,3.0,372.59,69.1
C1339,Nathan Combs,52,Senior,Male,Canada,4.5,123.28,79.0
C1340,Danielle Austin,69,Senior,Male,Australia,4.8,123.99,51.8
C1341,Geoffrey Chapman,42,Adult,Female,Pakistan,3.4,140.84,79.1
C1342,Crystal Clark,43,Adult,Female,UK,3.6,341.14,65.9
C1343,Daniel Bailey Jr.,28,Young,Male,Canada,3.1,175.99,83.8
C1344,Heather Guzman,55,Senior,Male,USA,3.7,88.24,61.4
C1345,Alexander Alvarez,19,Young,Male,UK,3.8,177.32,71.9
C1346,Andrea Long,24,Young,Male,Canada,4.3,246.15,64.3
C1347,Linda Gibson,35,Adult,Male,UK,4.6,108.28,63.3
C1348,Guy Jenkins,44,Adult,Male,UK,3.3,111.8,69.7
C1349,Carl Anderson,51,Senior,Female,USA,2.4,503.36,74.7
C1350,John Hamilton,44,Adult,Female,India,3.8,146.73,42.5
C1351,Tammy Thompson,34,Adult,Male,Germany,4.0,211.23,90.8
C1352,Joshua Mason,60,Senior,Female,Pakistan,4.0,205.93,31.5
C1353,Catherine Sanchez,61,Senior,Male,UK,3.6,199.44,52.7
C1354,Ronald Gilbert,68,Senior,Male,India,3.9,324.56,63.3
C1355,Karen Griffin,41,Adult,Male,India,4.9,363.78,72.4
C1356,Adrian Banks,42,Adult,Female,UK,4.1,213.29,93.4
C1357,William Page,24,Young,Female,Germany,3.5,101.62,31.6
C1358,Anthony Warren,69,Senior,Female,USA,3.4,402.93,55.9
C1359,Melanie Hunt,23,Young,Male,Australia,3.7,238.56,26.7
C1360,Rebecca Miller,70,Senior,Female,Pakistan,4.9,457.64,65.6
C1361,Elizabeth Brown,41,Adult,Male,Canada,3.7,10.0,69.9
C1362,Kyle Smith,50,Senior,Female,UK,3.8,273.45,93.6
C1363,Michael Johnson,66,Senior,Male,India,3.5,480.23,67.2
C1364,Amy Chen,46,Adult,Male,India,4.6,207.61,83.8
C1365,Gregory Burke,60,Senior,Female,Pakistan,5.0,222.94,75.5
C1366,Angela Smith,39,Adult,Female,Australia,4.1,285.46,57.2
C1367,Shannon Krueger,43,Adult,Male,UK,3.9,182.94,39.6
C1368,Joseph Morgan,45,Adult,Female,USA,3.8,212.55,70.0
C1369,Lisa Davidson,67,Senior,Male,Pakistan,2.1,209.46,38.1
C1370,Susan Long,38,Adult,Female,Pakistan,4.3,174.71,88.3
C1371,Scott Garcia,66,Senior,Female,France,3.9,397.46,62.1
C1372,Heidi Dalton,24,Young,Female,USA,4.1,305.33,86.5
C1373,Pamela Hicks,34,Adult,Female,Germany,3.3,280.08,56.4
C1374,Daniel Kim,37,Adult,Female,UK,3.5,347.03,69.8
C1375,Mason Hopkins,58,Senior,Male,Germany,3.5,218.28,68.8
C1376,Jonathan Butler,66,Senior,Female,Pakistan,4.5,157.1,64.2
C1377,Regina Davis,37,Adult,Male,Pakistan,3.5,177.69,57.2
C1378,Janice Contreras,39,Adult,Male,UK,5.0,250.21,72.1
C1379,Alex Turner,45,Adult,Male,Germany,4.1,122.89,48.3
C1380,Hannah Roach,57,Senior,Male,UK,2.9,189.97,43.2
C1381,Pamela Garcia,66,Senior,Female,USA,3.7,188.07,87.4
C1382,Ms. Margaret Miller,24,Young,Male,India,3.3,504.95,78.1
C1383,Brent Mccoy,18,Young,Female,Canada,2.3,10.0,66.2
C1384,Bernard Vaughan,49,Adult,Male,UK,4.9,228.45,95.0
C1385,Amanda Ellis,30,Adult,Male,India,4.3,457.08,60.2
C1386,Joanne Snow,47,Adult,Male,Canada,4.2,264.62,88.8
C1387,Virginia Robinson,40,Adult,Male,India,3.9,340.41,68.2
C1388,Erin Perez,68,Senior,Male,USA,2.8,261.98,46.6
C1389,Brandon Bennett,36,Adult,Female,Australia,3.5,169.92,98.3
C1390,Christopher Castillo,49,Adult,Male,UK,4.4,10.0,82.8
C1391,Paul Romero,47,Adult,Female,UK,3.1,274.65,62.8
C1392,Rachel Carter,46,Adult,Male,USA,2.0,156.93,78.1
C1393,Sean Villa,66,Senior,Male,Germany,3.6,153.96,57.7
C1394,Lindsey Brown,62,Senior,Female,USA,3.7,190.12,79.9
C1395,Brett Reilly,46,Adult,Male,UK,3.9,459.38,22.0
C1396,Katelyn Caldwell,47,Adult,Male,UK,4.3,538.58,46.6
C1397,April Lucas,33,Adult,Male,India,4.2,276.06,82.6
C1398,Kimberly Alvarez,57,Senior,Male,Canada,4.0,194.23,60.5
C1399,Kristin Garcia,36,Adult,Female,UK,4.6,108.73,68.7
C1400,Nathaniel Vargas,35,Adult,Male,India,2.7,306.22,40.8
C1401,Charles Mccarty,18,Young,Female,India,4.2,463.95,98.3
C1402,Carlos Jones,31,Adult,Female,India,4.2,220.32,86.4
C1403,Courtney White,68,Senior,Male,USA,2.9,10.0,61.4
C1404,Zachary Walker,64,Senior,Female,Pakistan,2.7,330.41,57.7
C1405,Jeremy Alexander,67,Senior,Male,Canada,3.3,368.25,83.5
C1406,Cassandra Hester,19,Young,Female,Pakistan,3.3,59.7,100.0
C1407,Jeanne Young,45,Adult,Male,UK,4.3,271.18,82.2
C1408,Larry Bowers,66,Senior,Female,Germany,3.4,304.15,100.0
C1409,Edward Powell,67,Senior,Male,Pakistan,3.2,241.23,48.4
C1410,Lauren Miller,47,Adult,Male,Germany,3.4,155.11,50.3
C1411,Jeff Moore,55,Senior,Female,USA,4.6,371.91,43.6
C1412,Carrie Patterson,68,Senior,Female,UK,3.8,201.59,73.0
C1413,Larry Carroll,21,Young,Male,India,3.7,71.78,68.2
C1414,Zachary Stewart,18,Young,Male,India,3.7,10.0,62.3
C1415,Stacey Campos,25,Young,Female,USA,4.7,401.3,79.6
C1416,Kristi White,46,Adult,Female,Australia,3.3,324.0,87.2
C1417,Michael Lowe,56,Senior,Female,UK,4.7,260.56,37.5
C1418,Jennifer Hoffman,20,Young,Female,Pakistan,3.9,197.17,54.3
C1419,Lauren Brennan,49,Adult,Female,India,3.7,186.52,79.8
C1420,Abigail Myers MD,27,Young,Female,India,5.0,120.91,56.6
C1421,Samuel Garcia,27,Young,Male,Canada,3.1,198.23,50.6
C1422,Samuel Thomas,36,Adult,Male,UK,3.6,10.0,83.3
C1423,Dakota Bell,63,Senior,Female,India,2.9,161.67,41.8
C1424,Dakota Reyes,51,Senior,Female,USA,4.5,212.69,59.6
C1425,Richard Massey,50,Senior,Male,Pakistan,5.0,323.19,70.9
C1426,Jason Martin,40,Adult,Male,Pakistan,5.0,245.21,54.7
C1427,Danielle Valdez,45,Adult,Female,Pakistan,4.7,345.39,79.1
C1428,Ray Strong,49,Adult,Male,UK,3.7,411.9,54.8
C1429,Daniel Watkins,67,Senior,Male,Canada,3.5,376.98,90.4
C1430,John Sheppard Jr.,24,Young,Male,USA,2.6,306.46,62.7
C1431,Lauren West,46,Adult,Male,USA,5.0,251.42,77.1
C1432,Ryan Miller,25,Young,Male,Pakistan,4.1,132.31,78.4
C1433,Cody Frank,18,Young,Male,Germany,3.5,338.79,53.7
C1434,Wendy Walker,20,Young,Male,India,4.7,451.57,28.0
C1435,Mary Allen,41,Adult,Female,UK,3.1,291.05,71.5
C1436,Lindsay Mora,40,Adult,Male,USA,4.1,480.07,66.3
C1437,Ryan Johnson,25,Young,Female,India,3.7,66.93,75.0
C1438,Eddie Snyder,64,Senior,Female,France,4.2,111.5,60.9
C1439,Cassandra Kirk,54,Senior,Male,USA,3.8,352.62,57.3
C1440,Joseph Williams,20,Young,Female,Pakistan,2.8,281.71,100.0
C1441,Dr. Cassandra Griffin,68,Senior,Male,Germany,3.9,407.65,38.5
C1442,John Solis,50,Senior,Female,France,4.5,248.14,78.2
C1443,Tyler Freeman,45,Adult,Male,Germany,3.8,145.84,54.7
C1444,Mary Butler,64,Senior,Female,India,4.3,224.37,59.0
C1445,Joseph Woods,25,Young,Female,India,3.1,66.08,59.3
C1446,Lauren Cox,51,Senior,Male,Pakistan,3.8,114.57,50.5
C1447,Erik Boone,52,Senior,Male,USA,3.4,366.69,75.3
C1448,Frank Jones,49,Adult,Female,India,4.3,354.73,90.0
C1449,Alicia Butler,41,Adult,Female,Pakistan,3.8,293.56,73.5
C1450,Alejandro Taylor,31,Adult,Male,Pakistan,4.3,43.47,66.9
C1451,Gregory Kidd,49,Adult,Female,UK,4.6,206.99,47.2
C1452,Stephen Smith,63,Senior,Male,Canada,4.3,103.0,74.3
C1453,Mr. John Bell,60,Senior,Female,Pakistan,4.0,391.18,100.0
C1454,Jermaine Houston,33,Adult,Male,USA,3.1,179.95,58.1
C1455,Amy Figueroa,21,Young,Female,Germany,3.8,119.71,58.2
C1456,Brian Taylor,69,Senior,Male,Canada,3.4,253.58,54.9
C1457,Cheryl Herrera,54,Senior,Male,USA,3.6,173.18,56.2
C1458,Alex Brown,38,Adult,Male,Australia,3.5,428.05,15.6
C1459,Christine James,31,Adult,Male,Pakistan,3.1,161.82,72.3
C1460,Brenda Reyes,48,Adult,Male,Pakistan,2.4,82.09,49.8
C1461,William Ramos,65,Senior,Male,UK,3.3,10.0,36.0
C1462,Melissa White,35,Adult,Female,UK,3.9,246.31,78.6
C1463,Stephen Carpenter,24,Young,Male,Canada,2.9,182.57,45.5
C1464,Robert Green,27,Young,Male,UK,3.8,78.53,58.9
C1465,Michael White,24,Young,Male,India,5.0,392.71,91.4
C1466,Robert Nunez,50,Senior,Male,UK,4.5,330.07,39.6
C1467,Bradley Johnston,40,Adult,Male,USA,5.0,246.61,37.4
C1468,Zachary Burton,38,Adult,Male,USA,4.1,413.72,69.8
C1469,Tracy Guzman,36,Adult,Male,France,4.6,329.5,85.7
C1470,Veronica Moore,65,Senior,Male,Australia,3.3,151.26,36.7
C1471,Debra French,36,Adult,Female,UK,3.3,125.29,72.3
C1472,Zachary Riggs,53,Senior,Female,UK,1.9,348.16,75.5
C1473,Douglas Crawford,46,Adult,Male,UK,4.6,297.56,27.9
C1474,Heather Barron,35,Adult,Male,France,4.9,270.37,79.4
C1475,Elizabeth Neal,19,Young,Female,Germany,3.4,148.42,80.8
C1476,Carol Bauer,18,Young,Male,Canada,3.6,322.95,59.4
C1477,April Franklin,64,Senior,Female,Germany,3.3,159.34,87.5
C1478,Richard Ellis,22,Young,Male,Germany,4.1,237.76,85.5
C1479,Kimberly Taylor,37,Adult,Female,USA,4.6,423.63,66.9
C1480,David Larson,28,Young,Female,Australia,2.6,170.7,56.9
C1481,Gwendolyn Cook,59,Senior,Female,UK,4.1,61.24,47.5
C1482,Andrew Morales,19,Young,Female,USA,3.6,123.69,64.3
C1483,Mr. James Summers,20,Young,Male,Pakistan,3.9,369.32,75.3
C1484,Lori Goodman,40,Adult,Male,France,4.1,280.57,59.2
C1485,James Delacruz,29,Young,Female,Germany,3.7,234.53,25.4
C1486,Brandon Dalton,37,Adult,Female,Germany,3.7,188.91,87.8
C1487,Julie Garcia,22,Young,Male,India,3.7,308.24,68.4
C1488,Craig Smith,54,Senior,Male,USA,4.5,148.11,58.2
C1489,Sydney Harrison,55,Senior,Male,India,4.1,286.68,80.4
C1490,Leslie Davis,47,Adult,Male,Pakistan,4.0,162.25,92.4
C1491,Casey Baker,26,Young,Female,Germany,2.9,142.28,14.6
C1492,Henry Swanson,51,Senior,Male,Germany,3.5,173.5,72.8
C1493,Kathryn Rangel,70,Senior,Male,UK,4.4,204.95,39.3
C1494,Joseph Martinez,61,Senior,Male,India,3.8,244.14,74.0
C1495,Steven Mclaughlin,52,Senior,Male,Germany,4.3,278.25,67.3
C1496,John Santos,69,Senior,Male,UK,5.0,10.0,76.4
C1497,Aaron Mack,39,Adult,Female,France,4.5,153.08,56.0
C1498,Justin Murillo,61,Senior,Female,Australia,3.9,203.01,31.3
C1499,Justin Evans,41,Adult,Female,Germany,3.4,430.61,56.9
C1500,Robert Reyes,34,Adult,Male,Canada,2.0,120.4,72.3
C1501,Douglas Cook,27,Young,Female,UK,3.7,269.54,83.3
C1502,Patrick Lopez,47,Adult,Female,USA,3.6,429.4,43.9
C1503,Haley Ward,63,Senior,Female,USA,4.1,92.44,83.5
C1504,Kara Ho,40,Adult,Male,Germany,3.7,297.28,53.3
C1505,Amy Mendoza,49,Adult,Male,USA,3.6,153.73,71.5
C1506,Todd Hubbard,34,Adult,Male,USA,2.6,189.44,55.8
C1507,Kimberly Ward,67,Senior,Male,Canada,3.1,153.63,68.3
C1508,Kelly Woods,68,Senior,Male,India,4.1,162.18,81.1
C1509,Steve White,34,Adult,Male,Pakistan,5.0,576.63,42.9
C1510,Victoria Barton,31,Adult,Male,USA,3.7,351.33,52.8
C1511,Kenneth Graves,26,Young,Female,USA,4.0,382.21,68.3
C1512,Sara Porter,57,Senior,Male,USA,4.5,309.04,100.0
C1513,Ethan Kelly,19,Young,Male,Pakistan,3.2,57.25,49.5
C1514,Sheila Chandler,62,Senior,Female,Canada,4.1,297.39,100.0
C1515,Brian Miller,42,Adult,Female,Germany,3.3,378.75,100.0
C1516,Jerry Torres,56,Senior,Female,USA,4.4,147.59,63.2
C1517,Zachary Ortiz,26,Young,Female,Germany,3.9,365.84,59.6
C1518,Tyler Reed,39,Adult,Female,UK,4.0,334.52,52.5
C1519,Jamie Phillips DDS,60,Senior,Female,UK,3.3,472.24,63.8
C1520,Anthony Gardner,63,Senior,Male,Pakistan,4.3,199.87,39.7
C1521,Michael Barron,21,Young,Male,Pakistan,5.0,118.29,63.6
C1522,Victoria Howard,43,Adult,Male,USA,3.1,206.6,91.9
